xP,yP,thetaP,inputP,xE,yE,thetaE,inputE
0,0,0,0.999944359,9,9,1.570796327,-0.999999677
0.126379073,0.008028484,0.126883502,0.999967432,9.002005944,9.063297104,1.507435669,-0.999999828
0.250726236,0.031984886,0.253767518,0.999952461,9.008015727,9.126340181,1.444075007,-0.99999979
0.371042305,0.071483905,0.380648749,0.99992353,9.018005229,9.188876227,1.380714348,-0.999999738
0.485393138,0.125889991,0.507523876,0.999856256,9.03193436,9.250654269,1.317353693,-0.999999664
0.591941238,0.194327231,0.634380971,0.999639313,9.049747219,9.311426377,1.253993044,-0.999999554
0.688978989,0.275690175,0.761139626,0.998304666,9.071372319,9.370948661,1.190632404,-0.99999938
0.777588032,0.366400967,0.833096963,0.135872151,9.096722872,9.428982242,1.127271778,-0.999999083
0.862884194,0.460344588,0.834115005,-0.119825991,9.12569714,9.485294221,1.063911181,-0.999998512
0.948174674,0.554293373,0.833217981,0.105687292,9.15817884,9.539658606,1.000550643,-0.999997193
1.033470152,0.648237623,0.834008623,-0.09322536,9.19403761,9.591857224,0.93719028,-0.999992981
1.118761236,0.742185866,0.833311578,0.082238674,9.233129514,9.641680616,0.87383088,-0.999966822
1.204056192,0.836130596,0.833926221,-0.072550792,9.274709744,9.68947399,0.835779653,-0.201132348
1.289347739,0.930078423,0.833384159,0.064006927,9.317203739,9.73647224,0.835594271,0.195280682
1.374642291,1.024023523,0.833862265,-0.056471118,9.359697795,9.783470434,0.835777053,-0.189511113
1.459934195,1.117971027,0.833440531,0.049823831,9.402191776,9.830468696,0.835597437,0.183841504
1.545228434,1.211916413,0.833812566,-0.043959893,9.444685846,9.877466878,0.835773302,-0.178290272
1.630520616,1.305863668,0.833484356,0.03878671,9.487179817,9.924465149,0.835601616,0.172870954
1.715814613,1.399809275,0.833773916,-0.03422272,9.529673892,9.971463327,0.835768906,-0.167590395
1.801107008,1.493756336,0.833518446,0.030196055,9.572167862,10.0184616,0.835606038,0.162449419
1.886400817,1.587702115,0.833743845,-0.026643364,9.614661935,10.06545978,0.835764559,-0.157445652
1.971693379,1.681649025,0.833544974,0.023508795,9.657155907,10.11245805,0.83561028,0.152575779
2.056987041,1.775594937,0.833720442,-0.020743097,9.699649977,10.15945623,0.835760423,-0.147836476
2.142279734,1.86954173,0.833565621,0.018302832,9.742143952,10.20645449,0.835614327,0.143224898
2.227573281,1.963487746,0.833702226,-0.016149689,9.78463802,10.25345268,0.835756452,-0.138738673
2.312866074,2.057434447,0.833581693,0.01424987,9.827131997,10.30045094,0.835618233,0.134375751
2.398159534,2.151380544,0.833688045,-0.012573563,9.869626063,10.34744912,0.835752605,-0.130134263
2.483452405,2.245327175,0.833594205,0.011094465,9.912120041,10.39444739,0.835622022,0.126012389
2.568745795,2.339273334,0.833677006,-0.009789371,9.954614106,10.44144557,0.835748874,-0.122008279
2.654038727,2.433219909,0.833603945,0.008637808,9.997108085,10.48844384,0.835625692,0.118120002
2.739332064,2.527166118,0.833668411,-0.007621712,10.03960215,10.53544202,0.835745269,-0.114345532
2.824625044,2.62111265,0.833611529,0.006725146,10.08209613,10.58244028,0.83562923,0.110682739
2.909918338,2.715058896,0.83366172,-0.005934048,10.12459019,10.62943847,0.835741801,-0.107129397
2.995211355,2.809005395,0.833617433,0.005236011,10.16708417,10.67643673,0.835632624,0.1036832
3.080504617,2.902951671,0.83365651,-0.004620086,10.20957824,10.72343492,0.835738482,-0.100341774
3.165797662,2.996898143,0.83362203,0.004076615,10.25207222,10.77043318,0.835635867,0.097102688
3.251090899,3.090844442,0.833652454,-0.003597074,10.29456628,10.81743137,0.835735318,-0.093963477
3.336383967,3.184790894,0.833625609,0.003173943,10.33706026,10.86442963,0.835638952,0.09092165
3.421677184,3.278737212,0.833649296,-0.002800586,10.37955432,10.91142782,0.835732312,-0.087974702
3.506970269,3.372683648,0.833628395,0.002471148,10.42204831,10.95842608,0.835641878,0.085120127
3.59226347,3.466629979,0.833646837,-0.002180462,10.46454236,11.00542427,0.835729465,-0.082355429
3.67755657,3.560576403,0.833630564,0.00192397,10.50703635,11.05242252,0.835644647,0.079678126
3.762849759,3.654522745,0.833644923,-0.00169765,10.54953041,11.09942072,0.835726774,-0.077085762
3.848142869,3.748469159,0.833632253,0.001497952,10.5920244,11.14641897,0.835647261,0.074575909
3.933436048,3.84241551,0.833643433,-0.001321746,10.63451845,11.19341717,0.835724236,-0.072146174
4.018729166,3.936361916,0.833633569,0.001166266,10.67701244,11.24041542,0.835649725,0.069794206
4.104022339,4.030308273,0.833642272,-0.001029076,10.71950649,11.28741362,0.835721845,-0.067517694
4.189315463,4.124254674,0.833634592,0.000908024,10.76200049,11.33441187,0.835652043,0.065314374
4.27460863,4.218201037,0.833641369,-0.000801212,10.80449454,11.38141007,0.835719597,-0.06318203
4.35990176,4.312147433,0.83363539,0.000706964,10.84698853,11.42840832,0.835654223,0.061118494
4.445194922,4.406093799,0.833640666,-0.000623802,10.88948258,11.47540652,0.835717484,-0.059121651
4.530488056,4.500040192,0.83363601,0.000550423,10.93197658,11.52240476,0.835656271,0.057189436
4.615781215,4.593986561,0.833640118,-0.000485676,10.97447062,11.56940297,0.8357155,-0.055319838
4.701074351,4.687932951,0.833636493,0.000428545,11.01696462,11.61640121,0.835658192,0.053510897
4.786367508,4.781879323,0.833639692,-0.000378135,11.05945867,11.66339942,0.835713639,-0.051760706
4.871660646,4.875825711,0.83363687,0.000333654,11.10195267,11.71039766,0.835659995,0.050067411
4.956953801,4.969772085,0.83363936,-0.000294406,11.14444671,11.75739587,0.835711894,-0.048429207
5.042246941,5.063718471,0.833637163,0.000259774,11.18694071,11.80439411,0.835661685,0.046844345
5.127540094,5.157664846,0.833639101,-0.000229217,11.22943475,11.85139232,0.835710258,-0.045311121
5.212833236,5.251611231,0.833637391,0.000202253,11.27192876,11.89839056,0.835663268,0.043827886
5.298126387,5.345557608,0.8336389,-0.000178462,11.3144228,11.94538877,0.835708725,-0.042393036
5.38341953,5.439503992,0.833637568,0.000157469,11.3569168,11.99238701,0.835664752,0.041005017
5.468712681,5.533450369,0.833638743,-0.000138946,11.39941084,12.03938521,0.835707289,-0.039662322
5.554005825,5.627396752,0.833637706,0.000122601,11.44190484,12.08638345,0.835666141,0.038363488
5.639298975,5.72134313,0.833638621,-0.00010818,11.48439888,12.13338166,0.835705944,-0.0371071
5.724592119,5.815289513,0.833637814,9.55E-05,11.52689289,12.1803799,0.835667443,0.035891784
5.809885268,5.909235891,0.833638526,-8.42E-05,11.56938693,12.22737811,0.835704685,-0.03471621
5.895178413,6.003182273,0.833637898,7.43E-05,11.61188093,12.27437635,0.835668661,0.033579089
5.980471562,6.097128652,0.833638452,-6.56E-05,11.65437497,12.32137456,0.835703507,-0.032479174
6.065764708,6.191075034,0.833637963,5.79E-05,11.69686898,12.3683728,0.835669801,0.031415255
6.151057856,6.285021413,0.833638395,-5.11E-05,11.73936301,12.41537101,0.835702403,-0.030386162
6.236351002,6.378967794,0.833638014,4.50E-05,11.78185702,12.46236925,0.835670869,0.029390763
6.32164415,6.472914174,0.83363835,-3.98E-05,11.82435106,12.50936746,0.835701371,-0.028427959
6.406937296,6.566860555,0.833638053,3.51E-05,11.86684507,12.5563657,0.835671868,0.027496689
6.492230444,6.660806935,0.833638315,-3.09E-05,11.9093391,12.60336391,0.835700404,-0.026595924
6.57752359,6.754753316,0.833638084,2.73E-05,11.95183311,12.65036214,0.835672803,0.025724671
6.662816738,6.848699695,0.833638288,-2.41E-05,11.99432714,12.69736036,0.8356995,-0.024881966
6.748109884,6.942646076,0.833638108,2.13E-05,12.03682116,12.74435859,0.835673677,0.024066876
6.833403032,7.036592456,0.833638267,-1.88E-05,12.07931519,12.79135681,0.835698653,-0.023278501
6.918696178,7.130538837,0.833638127,1.66E-05,12.1218092,12.83835504,0.835674496,0.022515968
7.003989326,7.224485217,0.83363825,-1.46E-05,12.16430323,12.88535326,0.835697861,-0.021778433
7.089282472,7.318431598,0.833638141,1.29E-05,12.20679724,12.93235149,0.835675262,0.021065078
7.17457562,7.412377978,0.833638238,-1.14E-05,12.24929127,12.97934971,0.83569712,-0.020375114
7.259868766,7.506324359,0.833638153,1.00E-05,12.29178529,13.02634794,0.835675979,0.019707775
7.345161914,7.600270739,0.833638228,-8.85E-06,12.33427932,13.07334615,0.835696427,-0.019062322
7.43045506,7.694217119,0.833638162,7.81E-06,12.37677333,13.12034439,0.83567665,0.01843804
7.515748208,7.7881635,0.83363822,-6.89E-06,12.41926736,13.1673426,0.835695778,-0.017834236
7.601041354,7.88210988,0.833638168,6.08E-06,12.46176138,13.21434083,0.835677277,0.017250239
7.686334502,7.97605626,0.833638214,-5.37E-06,12.50425541,13.26133905,0.835695171,-0.016685404
7.771627649,8.070002641,0.833638174,4.74E-06,12.54674942,13.30833728,0.835677864,0.016139101
7.856920796,8.163949021,0.833638209,-4.18E-06,12.58924345,13.3553355,0.835694603,-0.015610726
7.942213943,8.257895402,0.833638178,3.69E-06,12.63173746,13.40233373,0.835678414,0.015099693
8.02750709,8.351841782,0.833638205,-3.25E-06,12.67423149,13.44933195,0.835694072,-0.014605432
8.112800237,8.445788162,0.833638181,2.87E-06,12.71672551,13.49633018,0.835678928,0.014127397
8.198093384,8.539734543,0.833638203,-2.53E-06,12.75921954,13.5433284,0.835693575,-0.013665056
8.283386531,8.633680923,0.833638184,2.24E-06,12.80171355,13.59032663,0.835679409,0.013217897
8.368679678,8.727627303,0.8336382,-1.97E-06,12.84420758,13.63732485,0.83569311,-0.012785421
8.453972825,8.821573684,0.833638186,1.74E-06,12.8867016,13.68432308,0.835679859,0.01236715
8.539265972,8.915520064,0.833638199,-1.54E-06,12.92919562,13.7313213,0.835692674,-0.011962619
8.624559119,9.009466445,0.833638187,1.35E-06,12.97168964,13.77831953,0.83568028,0.011571378
8.709852266,9.103412825,0.833638197,-1.20E-06,13.01418367,13.82531775,0.835692267,-0.011192993
8.795145413,9.197359205,0.833638188,1.05E-06,13.05667769,13.87231597,0.835680674,0.010827044
8.88043856,9.291305586,0.833638196,-9.31E-07,13.09917171,13.9193142,0.835691886,-0.010473124
8.965731707,9.385251966,0.833638189,8.21E-07,13.14166573,13.96631242,0.835681042,0.01013084
9.051024854,9.479198346,0.833638195,-7.25E-07,13.18415976,14.01331064,0.835691529,-0.009799812
9.136318001,9.573144727,0.83363819,6.39E-07,13.22665377,14.06030887,0.835681387,0.009479672
9.221611148,9.667091107,0.833638195,-5.64E-07,13.2691478,14.10730709,0.835691196,-0.009170065
9.306904295,9.761037488,0.833638191,4.98E-07,13.31164182,14.15430532,0.83568171,0.008870647
9.392197442,9.854983868,0.833638194,-4.39E-07,13.35413584,14.20130354,0.835690883,-0.008581084
9.477490589,9.948930248,0.833638191,3.88E-07,13.39662986,14.24830177,0.835682012,0.008301056
9.562783736,10.04287663,0.833638194,-3.42E-07,13.43912389,14.29529999,0.835690591,-0.008030251
9.648076883,10.13682301,0.833638191,3.02E-07,13.48161791,14.34229822,0.835682295,0.007768368
9.73337003,10.23076939,0.833638194,-2.66E-07,13.52411193,14.38929644,0.835690318,-0.007515117
9.818663177,10.32471577,0.833638192,2.35E-07,13.56660595,14.43629467,0.835682559,0.007270216
9.903956324,10.41866215,0.833638193,-2.07E-07,13.60909997,14.48329289,0.835690062,-0.007033392
9.989249471,10.51260853,0.833638192,1.83E-07,13.65159399,14.53029112,0.835682807,0.006804384
10.07454262,10.60655491,0.833638193,-1.61E-07,13.69408802,14.57728934,0.835689822,-0.006582936
10.15983576,10.70050129,0.833638192,1.42E-07,13.73658204,14.62428756,0.835683039,0.006368802
10.24512891,10.79444767,0.833638193,-1.26E-07,13.77907606,14.67128579,0.835689598,-0.006161745
10.33042206,10.88839405,0.833638192,1.11E-07,13.82157008,14.71828401,0.835683255,0.005961534
10.41571521,10.98234043,0.833638193,-9.78E-08,13.86406411,14.76528224,0.835689388,-0.005767948
10.50100835,11.07628681,0.833638192,8.63E-08,13.90655813,14.81228046,0.835683458,0.00558077
10.5863015,11.17023319,0.833638193,-7.62E-08,13.94905215,14.85927868,0.835689192,-0.005399793
10.67159465,11.26417957,0.833638192,6.72E-08,13.99154617,14.90627691,0.835683649,0.005224816
10.75688779,11.35812595,0.833638193,-5.93E-08,14.03404019,14.95327513,0.835689008,-0.005055644
10.84218094,11.45207233,0.833638192,5.23E-08,14.07653421,15.00027336,0.835683826,0.004892089
10.92747409,11.54601871,0.833638193,-4.62E-08,14.11902824,15.04727158,0.835688836,-0.004733971
11.01276724,11.6399651,0.833638192,4.07E-08,14.16152226,15.09426981,0.835683993,0.004581112
11.09806038,11.73391148,0.833638193,-3.60E-08,14.20401628,15.14126803,0.835688674,-0.004433344
11.18335353,11.82785786,0.833638192,3.17E-08,14.2465103,15.18826626,0.835684149,0.004290501
11.26864668,11.92180424,0.833638193,-2.80E-08,14.28900433,15.23526448,0.835688523,-0.004152426
11.35393982,12.01575062,0.833638192,2.47E-08,14.33149835,15.28226271,0.835684295,0.004018965
11.43923297,12.109697,0.833638193,-2.18E-08,14.37399237,15.32926093,0.835688382,-0.003889969
11.52452612,12.20364338,0.833638192,1.92E-08,14.41648639,15.37625915,0.835684432,0.003765296
11.60981926,12.29758976,0.833638193,-1.70E-08,14.45898041,15.42325738,0.835688249,-0.003644806
11.69511241,12.39153614,0.833638192,1.50E-08,14.50147443,15.4702556,0.835684561,0.003528366
11.78040556,12.48548252,0.833638193,-1.32E-08,14.54396846,15.51725383,0.835688125,-0.003415847
11.86569871,12.5794289,0.833638192,1.17E-08,14.58646248,15.56425205,0.835684681,0.003307123
11.95099185,12.67337528,0.833638193,-1.03E-08,14.6289565,15.61125027,0.835688009,-0.003202074
12.036285,12.76732166,0.833638192,9.08E-09,14.67145052,15.6582485,0.835684794,0.003100582
12.12157815,12.86126804,0.833638193,-8.01E-09,14.71394454,15.70524672,0.8356879,-0.003002536
12.20687129,12.95521442,0.833638192,7.07E-09,14.75643857,15.75224495,0.835684899,0.002907826
12.29216444,13.0491608,0.833638193,-6.24E-09,14.79893259,15.79924317,0.835687797,-0.002816347
12.37745759,13.14310718,0.833638192,5.50E-09,14.84142661,15.8462414,0.835684998,0.002727997
12.46275073,13.23705356,0.833638193,-4.85E-09,14.88392063,15.89323962,0.835687701,-0.002642679
12.54804388,13.33099994,0.833638192,4.28E-09,14.92641465,15.94023785,0.835685091,0.002560297
12.63333703,13.42494632,0.833638192,-3.78E-09,14.96890868,15.98723607,0.835687611,-0.002480759
12.71863018,13.5188927,0.833638192,3.33E-09,15.0114027,16.0342343,0.835685179,0.002403978
12.80392332,13.61283908,0.833638192,-2.94E-09,15.05389672,16.08123252,0.835687527,-0.002329869
12.88921647,13.70678546,0.833638192,2.60E-09,15.09639074,16.12823074,0.835685261,0.002258348
12.97450962,13.80073184,0.833638192,-2.29E-09,15.13888476,16.17522897,0.835687447,-0.002189336
13.05980276,13.89467822,0.833638192,2.02E-09,15.18137878,16.22222719,0.835685338,0.002122757
13.14509591,13.9886246,0.833638192,-1.78E-09,15.22387281,16.26922542,0.835687372,-0.002058536
13.23038906,14.08257099,0.833638192,1.57E-09,15.26636683,16.31622364,0.83568541,0.001996603
13.3156822,14.17651737,0.833638192,-1.39E-09,15.30886085,16.36322186,0.835687302,-0.001936889
13.40097535,14.27046375,0.833638192,1.23E-09,15.35135487,16.41022009,0.835685478,0.001879326
13.4862685,14.36441013,0.833638192,-1.08E-09,15.3938489,16.45721831,0.835687236,-0.001823852
13.57156165,14.45835651,0.833638192,9.54E-10,15.43634292,16.50421654,0.835685543,0.001770404
13.65685479,14.55230289,0.833638192,-8.42E-10,15.47883694,16.55121476,0.835687174,-0.001718924
13.74214794,14.64624927,0.833638192,7.43E-10,15.52133096,16.59821299,0.835685603,0.001669353
13.82744109,14.74019565,0.833638192,-6.55E-10,15.56382498,16.64521121,0.835687115,-0.001621637
13.91273423,14.83414203,0.833638192,5.78E-10,15.606319,16.69220944,0.83568566,0.001575723
13.99802738,14.92808841,0.833638192,-5.10E-10,15.64881303,16.73920766,0.835687059,-0.00153156
14.08332053,15.02203479,0.833638192,4.50E-10,15.69130705,16.78620588,0.835685714,0.001489099
14.16861367,15.11598117,0.833638192,-3.97E-10,15.73380107,16.83320411,0.835687007,-0.001448292
14.25390682,15.20992755,0.833638192,3.51E-10,15.77629509,16.88020233,0.835685765,0.001409095
14.33919997,15.30387393,0.833638192,-3.09E-10,15.81878912,16.92720056,0.835686957,-0.001371463
14.42449312,15.39782031,0.833638192,2.73E-10,15.86128314,16.97419878,0.835685813,0.001335355
14.50978626,15.49176669,0.833638192,-2.41E-10,15.90377716,17.02119701,0.83568691,-0.001300731
14.59507941,15.58571307,0.833638192,2.13E-10,15.94627118,17.06819523,0.835685859,0.001267552
14.68037256,15.67965945,0.833638192,-1.88E-10,15.9887652,17.11519346,0.835686866,-0.001235782
14.7656657,15.77360583,0.833638192,1.66E-10,16.03125922,17.16219168,0.835685903,0.001205384
14.85095885,15.86755221,0.833638192,-1.46E-10,16.07375325,17.2091899,0.835686823,-0.001176326
14.936252,15.96149859,0.833638192,1.29E-10,16.11624727,17.25618813,0.835685944,0.001148575
15.02154514,16.05544497,0.833638192,-1.14E-10,16.15874129,17.30318635,0.835686783,-0.0011221
15.10683829,16.14939135,0.833638192,1.01E-10,16.20123531,17.35018458,0.835685984,0.001096872
15.19213144,16.24333773,0.833638192,-8.87E-11,16.24372933,17.3971828,0.835686744,-0.001072863
15.27742459,16.33728411,0.833638192,7.84E-11,16.28622336,17.44418103,0.835686021,0.001050046
15.36271773,16.43123049,0.833638192,-6.92E-11,16.32871738,17.49117925,0.835686707,-0.001028396
15.44801088,16.52517688,0.833638192,6.12E-11,16.3712114,17.53817748,0.835686058,0.001007888
15.53330403,16.61912326,0.833638192,-5.41E-11,16.41370542,17.5851757,0.835686672,-0.0009885
15.61859717,16.71306964,0.833638192,4.78E-11,16.45619944,17.63217392,0.835686092,0.000970211
15.70389032,16.80701602,0.833638192,-4.23E-11,16.49869347,17.67917215,0.835686638,-0.000953
15.78918347,16.9009624,0.833638192,3.74E-11,16.54118749,17.72617037,0.835686126,0.000936847
15.87447661,16.99490878,0.833638192,-3.32E-11,16.58368151,17.7731686,0.835686605,-0.000921736
15.95976976,17.08885516,0.833638192,2.95E-11,16.62617553,17.82016682,0.835686158,0.000907648
16.04506291,17.18280154,0.833638192,-2.62E-11,16.66866955,17.86716505,0.835686573,-0.00089457
16.13035606,17.27674792,0.833638192,2.33E-11,16.71116358,17.91416327,0.83568619,0.000882485
16.2156492,17.3706943,0.833638192,-2.08E-11,16.7536576,17.96116149,0.835686542,-0.00087138
16.30094235,17.46464068,0.833638192,1.87E-11,16.79615162,18.00815972,0.835686221,0.000861244
16.3862355,17.55858706,0.833638192,-1.68E-11,16.83864564,18.05515794,0.835686511,-0.000852065
16.47152864,17.65253344,0.833638192,1.52E-11,16.88113966,18.10215617,0.835686251,0.000843833
16.55682179,17.74647982,0.833638192,-1.38E-11,16.92363369,18.14915439,0.835686482,-0.000836538
16.64211494,17.8404262,0.833638192,1.26E-11,16.96612771,18.19615262,0.83568628,0.000830173
16.72740808,17.93437258,0.833638192,-1.17E-11,17.00862173,18.24315084,0.835686452,-0.00082473
16.81270123,18.02831896,0.833638192,1.09E-11,17.05111575,18.29014907,0.835686309,0.000820204
16.89799438,18.12226534,0.833638192,-1.03E-11,17.09360977,18.33714729,0.835686424,-0.000816589
16.98328753,18.21621172,0.833638192,9.81E-12,17.1361038,18.38414551,0.835686338,0.000813881
17.06858067,18.3101581,0.833638192,-9.51E-12,17.17859782,18.43114374,0.835686395,-0.000812078
17.15387382,18.40410448,0.833638192,9.33E-12,17.22109184,18.47814196,0.835686359,0.000810951
0,0,0,0.9997519,5.2,2.6,1.570796327,-0.999999603
0.055532676,0.00154323,0.055564859,0.99986294,5.200382868,2.627668405,1.543122632,-0.999999801
